2025-07-15 01:22:12.009 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:117 - maas/ext/maas/scripts/optimized/HumanEval/train/round_2
2025-07-15 17:46:14.076 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 17:46:14.076 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 17:54:11.853 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 17:54:11.890 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:54:35.208 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:54:35.210 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:54:35.296 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 17:54:35.315 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/0.00000_20250715_175435.csv
2025-07-15 17:54:35.315 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 17:54:35.555 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/GSM8K_controller_sample1.pth
2025-07-15 17:54:35.555 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 17:54:35.556 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 17:56:40.027 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 17:56:40.064 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:57:14.148 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 17:57:14.149 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:57:14.206 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 17:57:14.224 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/0.00000_20250715_175714.csv
2025-07-15 17:57:14.224 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 17:57:14.456 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/GSM8K_controller_sample1.pth
2025-07-15 17:57:14.456 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 17:57:14.457 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 17:58:45.931 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 17:58:45.968 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:59:07.472 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:59:07.473 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:59:07.473 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 18:31:42.170 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 18:31:42.206 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 18:32:03.960 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 18:32:11.068 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 18:33:38.106 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 18:33:38.143 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 18:33:58.954 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 18:34:05.186 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 19:13:44.107 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 19:13:44.144 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:15:05.084 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:16:17.612 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:26:29.417 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 19:26:29.455 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:26:58.289 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:27:02.050 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:27:02.052 | INFO     | maas.ext.maas.scripts.optimizer:optimize:84 - Error occurred: expected Tensor as element 1 in argument 0, but got float. Retrying... (Attempt 1/1)
2025-07-15 19:27:02.052 | INFO     | maas.ext.maas.scripts.optimizer:optimize:86 - Max retries reached. Moving to next round.
2025-07-15 19:27:07.057 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: None
2025-07-15 19:35:57.858 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 19:35:57.894 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:36:23.326 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 19:36:23.950 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 19:36:57.734 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:36:57.735 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:36:57.736 | INFO     | maas.ext.maas.scripts.optimizer:optimize:84 - Error occurred: expected Tensor as element 1 in argument 0, but got float. Retrying... (Attempt 1/1)
2025-07-15 19:36:57.736 | INFO     | maas.ext.maas.scripts.optimizer:optimize:86 - Max retries reached. Moving to next round.
2025-07-15 19:37:02.741 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: None
2025-07-15 19:38:10.474 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 19:38:10.511 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:38:31.713 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 19:38:36.166 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 19:38:59.866 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:38:59.868 | INFO     | maas.ext.maas.scripts.optimizer:optimize:84 - Error occurred: expected Tensor as element 1 in argument 0, but got float. Retrying... (Attempt 1/1)
2025-07-15 19:38:59.868 | INFO     | maas.ext.maas.scripts.optimizer:optimize:86 - Max retries reached. Moving to next round.
2025-07-15 19:39:04.874 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: None
2025-07-15 19:40:24.847 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 19:40:24.883 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:43:01.563 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 19:44:20.668 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:44:23.870 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:44:24.126 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 1 RL Loss: 1.6024, VAE Loss: 0.0100, Total: 1.6024
2025-07-15 19:46:28.800 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:46:28.810 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 2 RL Loss: 2.6973, VAE Loss: 0.0100, Total: 2.6973
2025-07-15 19:46:28.845 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/train/round_715/0.60000_20250715_194628.csv
2025-07-15 19:46:28.845 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Average score on MATH dataset: 0.60000
2025-07-15 19:46:29.029 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:270 - Saved controller parameters to maas/ext/maas/scripts/optimized/MATH/train/round_715/MATH_controller_sample1.pth
2025-07-15 19:46:29.029 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:271 - Successfully Finish Training
2025-07-15 19:46:29.030 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.6
2025-07-15 19:52:59.665 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 19:52:59.714 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 19:55:21.219 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:55:24.092 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:56:48.916 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 19:56:51.593 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 19:56:51.594 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 19:56:51.659 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:221 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 20:04:50.043 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 20:04:50.081 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 20:05:52.779 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:06:45.654 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:10:00.551 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:10:00.552 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:10:00.799 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 1 RL Loss: 0.8174, VAE Loss: 0.0100, Total: 0.8174
2025-07-15 20:12:20.707 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:12:20.709 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:12:20.711 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:221 - Repetition 1: Batch 2 Loss does not require grad and was skipped.
2025-07-15 20:12:20.760 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/train/round_715/0.20000_20250715_201220.csv
2025-07-15 20:12:20.760 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Average score on MATH dataset: 0.20000
2025-07-15 20:12:21.008 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:270 - Saved controller parameters to maas/ext/maas/scripts/optimized/MATH/train/round_715/MATH_controller_sample1.pth
2025-07-15 20:12:21.008 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:271 - Successfully Finish Training
2025-07-15 20:12:21.012 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.2
2025-07-15 20:22:28.743 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 20:22:28.781 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 20:26:35.505 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 20:27:52.094 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:27:52.095 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:27:52.338 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 1 RL Loss: 0.4757, VAE Loss: 0.0100, Total: 0.4757
2025-07-15 20:28:53.344 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:28:53.345 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:28:53.346 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:221 - Repetition 1: Batch 2 Loss does not require grad and was skipped.
2025-07-15 20:28:53.375 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/train/round_715/0.20000_20250715_202853.csv
2025-07-15 20:28:53.375 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Average score on MATH dataset: 0.20000
2025-07-15 20:28:53.625 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:270 - Saved controller parameters to maas/ext/maas/scripts/optimized/MATH/train/round_715/MATH_controller_sample1.pth
2025-07-15 20:28:53.625 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:271 - Successfully Finish Training
2025-07-15 20:28:53.626 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.2
2025-07-15 20:34:48.794 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 20:34:48.850 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 20:36:56.197 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:39:06.589 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 20:39:06.599 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:39:06.853 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 1 RL Loss: 2.3894, VAE Loss: 0.0100, Total: 2.3894
2025-07-15 20:41:10.280 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:41:10.297 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 2 RL Loss: 1.2260, VAE Loss: 0.0100, Total: 1.2260
2025-07-15 20:44:04.156 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 20:44:04.157 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:44:04.171 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 3 RL Loss: 0.5101, VAE Loss: 0.0100, Total: 0.5102
2025-07-15 20:48:55.837 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 20:48:55.839 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:48:55.858 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 4 RL Loss: 0.5843, VAE Loss: 0.0101, Total: 0.5843
2025-07-15 20:52:20.778 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:52:20.804 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 5 RL Loss: 2.7713, VAE Loss: 0.0101, Total: 2.7713
2025-07-15 20:57:26.792 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 20:57:26.827 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 6 RL Loss: 3.5318, VAE Loss: 0.0101, Total: 3.5318
2025-07-15 21:02:53.842 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:02:53.878 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 7 RL Loss: 4.1259, VAE Loss: 0.0101, Total: 4.1260
2025-07-15 21:05:08.214 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 21:05:36.652 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:05:36.682 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 8 RL Loss: 0.7703, VAE Loss: 0.0101, Total: 0.7703
2025-07-15 21:07:00.120 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:07:00.156 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 9 RL Loss: 3.7556, VAE Loss: 0.0102, Total: 3.7556
2025-07-15 21:09:09.118 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:09:09.154 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 10 RL Loss: 3.8831, VAE Loss: 0.0102, Total: 3.8831
2025-07-15 21:14:14.163 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:14:14.203 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 11 RL Loss: 4.0619, VAE Loss: 0.0102, Total: 4.0619
2025-07-15 21:20:49.712 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:20:49.746 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 12 RL Loss: 2.1028, VAE Loss: 0.0103, Total: 2.1028
2025-07-15 21:22:21.246 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:22:21.281 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 13 RL Loss: 3.3486, VAE Loss: 0.0104, Total: 3.3486
2025-07-15 21:25:31.723 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:25:31.754 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 14 RL Loss: 2.0460, VAE Loss: 0.0104, Total: 2.0460
2025-07-15 21:27:49.003 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:27:49.038 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 15 RL Loss: 2.9274, VAE Loss: 0.0104, Total: 2.9275
2025-07-15 21:34:49.166 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: RetryError[<Future at 0x7b60dc7967c0 state=finished raised JSONDecodeError>]
2025-07-15 21:34:49.177 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:34:49.200 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 16 RL Loss: 1.3891, VAE Loss: 0.0103, Total: 1.3891
2025-07-15 21:39:43.200 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:39:43.232 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 17 RL Loss: 0.9779, VAE Loss: 0.0108, Total: 0.9779
2025-07-15 21:55:41.540 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 21:55:41.572 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 18 RL Loss: 1.3062, VAE Loss: 0.0102, Total: 1.3063
2025-07-15 22:09:28.196 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:09:28.224 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 19 RL Loss: 0.8526, VAE Loss: 0.0104, Total: 0.8526
2025-07-15 22:11:00.018 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:11:00.049 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 20 RL Loss: 0.2693, VAE Loss: 0.0104, Total: 0.2693
2025-07-15 22:12:39.856 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:12:39.889 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 21 RL Loss: 0.8289, VAE Loss: 0.0106, Total: 0.8290
2025-07-15 22:15:18.827 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:15:18.859 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 22 RL Loss: 0.4515, VAE Loss: 0.0104, Total: 0.4515
2025-07-15 22:16:54.121 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:16:54.152 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 23 RL Loss: -0.1065, VAE Loss: 0.0104, Total: -0.1065
2025-07-15 22:20:30.936 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:20:30.963 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 24 RL Loss: 0.3737, VAE Loss: 0.0105, Total: 0.3738
2025-07-15 22:21:20.154 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:21:20.186 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 25 RL Loss: 1.1812, VAE Loss: 0.0109, Total: 1.1812
2025-07-15 22:22:37.239 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:22:37.256 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 26 RL Loss: 0.4083, VAE Loss: 0.0111, Total: 0.4083
2025-07-15 22:24:28.563 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:24:28.580 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 27 RL Loss: 1.1958, VAE Loss: 0.0110, Total: 1.1959
