2025-07-10 14:51:11.551 | INFO     | maas.ext.maas.scripts.optimizer:test:156 - maas/ext/maas/scripts/optimized/MATH/train/round_6/MATH_controller_sample3.pth
2025-07-10 19:31:21.798 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-10 19:31:21.798 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-10 19:32:02.909 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-10 19:32:02.910 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-10 19:32:03.379 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-10 19:32:03.379 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-10 19:32:04.158 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-10 19:32:04.158 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-10 19:32:05.352 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-10 19:32:05.352 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-10 19:32:06.157 | INFO     | maas.ext.maas.scripts.optimized.MATH.train.template.operator:run_code:94 - Detected prohibited import: %s
2025-07-10 19:32:46.676 | INFO     | maas.ext.maas.scripts.optimized.MATH.train.template.operator:run_code:94 - Detected prohibited import: %s
2025-07-10 19:35:06.877 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:85 - Results saved to maas/ext/maas/scripts/optimized/MATH/test/round_6/0.50000_20250710_193506.csv
2025-07-10 19:35:06.878 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:228 - Average score on MATH dataset: 0.50000
